-0.249374,0.0317927
-0.153348,0.15437
0.0425047,-0.0100635
-0.0748543,0.197981
0.16142,0.123302
-0.162946,0.179472
0.105251,0.00676748
-0.0980026,-0.242508
-0.204299,-0.067774
-0.176344,-0.167051
0.244263,-0.0271538
-0.190458,-0.247665
-0.245544,-0.0610599
0.0158315,0.0355922
0.050882,0.0535829
-0.166883,0.0815226
-0.0246055,-0.0739387
-0.22148,0.0538423
0.141659,0.151303
0.0099414,-0.0990249
0.187986,0.113338
0.22795,0.212859
0.0196768,-0.178831
-0.0189596,-0.132336
0.18112,-0.145199
0.139828,0.171827
0.248398,0.249847
0.0557497,-0.0537812
-0.116894,-0.10136
0.170072,-0.238128
-0.062067,-0.203688
0.0886029,-0.221892
-0.245605,0.209395
-0.112056,-0.113552
0.0439543,0.0955916
0.168806,0.113247
-0.00753044,-0.14732
0.121868,-0.0157704
-0.0210196,0.224578
0.122219,-0.19586
0.0495239,-0.0573824
0.117504,0.0544832
0.0362026,-0.0693304
-0.174223,-0.137448
-0.0374233,0.15144
0.00855282,0.244995
0.125774,-0.0772195
-0.16551,0.0786538
-0.00405133,-0.21823
0.0998794,0.00240332
-0.176252,0.224792
-0.179212,0.202559
0.0964461,-0.0984756
-0.0367214,-0.214812
0.233306,0.0915937
-0.173383,0.188627
0.16084,0.0410245
-0.154324,-0.161054
0.158597,-0.0123676
-0.172224,0.00196081
0.116008,-0.0472045
-0.11021,0.0343715
0.0911206,0.127926
0.110958,-0.0123524
-0.18849,-0.0660955
0.167341,-0.232452
0.00850704,0.081492
-0.0368893,-0.197661
0.22467,0.210692
0.0247734,-0.0770058
-0.0141377,-0.0625095
0.17349,-0.0915632
-0.0219504,-0.114055
0.241485,-0.1011
0.119594,0.033639
-0.152005,0.130657
0.169721,-0.0511719
0.000450134,0.195082
-0.236267,0.247314
0.0362941,-0.224746
0.0156636,-0.152966
0.171522,0.0633793
0.0788064,-0.151074
0.171079,-0.188337
-0.195036,0.121563
-0.092967,0.220534
-0.10696,-0.081843
-0.179868,0.116543
0.16731,0.103999
0.050119,0.123608
-0.123638,-0.177763
-0.249191,-0.219497
0.153119,0.176313
-0.144711,-0.192198
0.0266045,-0.242874
-0.193114,-0.0227439
0.12611,0.0930738
0.0217215,-0.213057
-0.0316401,-0.14903
0.0981094,-0.104823
-0.0316553,-0.133786
0.038934,0.0162893
0.0643407,-0.169904
0.00206763,0.231521
