0.357187,0.0540361
0.131765,0.468986
-1.14683,0.849548
4.64136,0.326738
-0.0201751,1.97142
2.8401,-0.647031
3.79009,-0.415708
-0.179182,2.05423
-1.18062,2.38651
-0.870159,1.77986
-0.861762,0.314174
0.0457102,-0.339091
-2.08156,1.61905
3.06476,-0.0175137
2.45699,4.29396
3.89181,4.13363
3.2802,5.09022
3.65199,4.56288
4.04454,3.72139
5.01875,-1.34966
6.14102,-1.8132
7.35888,-1.36403
7.08055,-2.38002
6.85336,-2.80356
7.2567,-1.87339
-0.160723,1.30049
5.80339,-0.0574362
6.9369,0.335439
6.76066,-0.776611
6.9082,-0.207731
3.96159,-0.287312
3.82763,-0.801068
4.0743,0.564587
-2.32923,0.692812
-1.14719,1.35264
1.79073,3.15059
3.94596,-1.40811
0.44325,0.69219
1.25198,-0.00104401
-4.42592,7.58334
-2.83534,7.48712
-2.59955,8.70187
-4.25753,8.84485
-1.35239,6.84772
-5.9596,7.06199
-7.23065,5.68899
-6.91162,5.67039
-7.33865,4.33833
-7.4341,6.26115
-8.64372,5.96058
-8.21887,7.1222
-9.70896,4.79244
-7.83335,4.97223
-8.03487,3.60832
-7.52799,6.15077
-16.2655,-1.34328
-12.6899,1.6276
-12.995,-2.12057
-13.2839,1.87423
-12.6141,2.66801
-13.2101,-2.92063
-10.3457,5.67163
-15.1465,-1.58474
-14.3355,-1.07881
-15.4352,-2.9342
-12.3074,1.14133
-12.7718,1.18718
-12.3794,2.141
-12.6801,-0.231585
-12.4199,-1.57002
-13.5393,-1.48537
-12.3061,-1.27177
-12.9279,-2.43389
-11.3262,1.60633
-10.6246,0.77415
-11.0283,1.74935
-10.7007,0.904708
-10.4812,1.97746
-8.89304,2.22348
-10.3436,2.18659
-10.3777,3.10508
-17.9329,5.56593
-18.044,4.87745
-22.9167,6.25199
-12.5224,5.38425
-15.1915,6.85817
-13.8063,6.12514
-13.2078,7.00075
-12.319,6.9073
-12.7617,3.56374
-12.9889,4.88162
-14.1675,5.17325
-15.5248,5.54055
-17.1138,5.37562
-21.7791,6.50966
-18.4146,5.00983
-21.3915,7.13841
1.58946,-0.28523
2.30952,-0.164227
2.82318,0.437071
4.63127,0.00528926
4.45593,-0.477574
3.40252,0.456214
-1.59614,1.34086
-11.761,8.22722
-11.3507,9.12593
-12.3921,6.42685
-12.4206,5.8803
-11.4746,9.78091
-11.7545,7.29076
-11.1782,8.03914
-12.9776,8.45738
-12.8996,7.39291
-12.6025,8.53427
-12.8573,6.03358
-12.1506,4.87934
-11.7247,5.69697
-11.8958,2.87954
-11.5227,2.14653
-11.679,-0.313002
-11.0598,-0.193193
-11.3455,1.34459
-11.1281,2.74145
-11.0293,2.94762
-10.4703,3.70215
-11.4336,4.67204
-11.2833,2.4767
-11.4941,3.5128
-10.7525,4.63749
-12.8419,-1.80873
-14.9401,-2.33946
-15.9763,-2.44678
-13.9359,-2.63677
-14.209,-3.69179
-16.5797,-4.32671
-15.9197,-3.51278
-16.6579,-6.01771
-18.3688,-4.83064
-16.9585,-5.53594
-17.5653,-6.64118
-16.8972,-4.60089
-17.7869,10.7201
-17.8301,-2.05511
-17.1543,-1.91655
-19.7024,4.95166
-3.95618,10.0816
-3.60999,11.2787
-3.26539,12.4418
-14.8651,0.846707
-14.5597,-0.700231
-18.2746,2.0337
-19.9151,1.0891
-13.4854,0.310974
-13.9274,5.32867
-15.5542,1.08647
-12.0515,-1.10008
-19.4031,0.842514
-14.1169,0.132525
-13.8947,-0.814601
-15.8433,-1.26695
-15.9767,-2.69196
-15.5218,1.45369
-14.0638,1.81174
-14.7483,1.2746
-15.2361,1.9227
-14.0247,1.52401
-16.1298,2.49358
-18.3599,0.327189
-16.5293,1.17942
-18.0623,0.515004
-16.8459,3.93133
-14.8854,-1.19213
-13.6528,-0.691206
-16.4755,1.76641
-16.7841,1.90621
-14.831,4.719
-14.2945,5.03922
-15.9356,4.28343
-18.0195,1.38868
-18.594,0.924274
-13.3799,0.499169
-13.1601,-0.788901
-12.8737,0.399997
-12.5177,0.228968
-18.2881,1.64291
-15.1577,1.60125
-16.9399,1.20868
-18.2727,1.16825
-16.2334,2.06461
-15.5676,0.358093
-15.6095,2.36252
-14.6831,1.77004
-13.1135,1.48113
-16.5101,0.941892
-17.4313,1.97353
-13.0351,-1.8852
-17.1569,2.78958
-14.1636,1.97746
-14.1732,1.05099
-13.6623,1.72405
-13.2352,1.51662
-15.0456,1.09715
-16.7139,0.752369
-11.2181,0.936965
-13.9367,-1.22249
-16.5186,0.403707
-13.4498,4.59268
-13.2467,3.08861
-17.0669,0.646705
-14.5154,2.83154
-16.8191,2.52141
-18.3796,2.58286
-11.6286,-0.751521
-17.0358,3.69769
-15.309,3.23527
-15.3826,1.25613
-15.6573,3.46095
-14.1768,1.87781
-17.9872,0.982004
-16.2365,1.01145
-14.2801,-1.49746
-15.3121,-1.93569
-16.582,1.60264
-13.0742,6.3655
-14.9908,-2.15478
-13.3333,0.085427
-14.6362,2.57439
-16.1429,2.79559
-17.6351,3.07716
-19.4126,1.43734
-17.8395,2.43015
-16.4625,2.23481
-16.224,-1.86817
-19.7945,8.87306
-19.2152,7.4526
-20.3473,8.01264
-17.3429,11.9977
-20.0184,6.57407
-19.9901,7.10572
-20.3951,15.2928
-16.7373,7.08018
-17.5696,7.44656
-20.0258,8.39248
-18.4443,8.25806
-18.8051,7.81003
-17.0471,7.4017
-20.1094,10.5469
-19.7504,10.9926
-16.0078,10.6168
